ID | Map evaluation | API evaluation | url_start_via_end |	url_start_via | url_via_end+ 
333609 | No Routing|  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=19.73938,-156.041&loc=19.73938,-156.041","url_start_via")|-- 
333608 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
333610 | No Routing|  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=19.73938,-156.041&loc=19.73938,-156.041","url_start_via")|-- 
333611 | No Routing|  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=19.73938,-156.041&loc=19.73938,-156.041","url_start_via")|-- 
333612 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
333773 | No Routing|  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=19.63987943424514,-155.99697592445975&loc=21.41246176100626,-157.74268645001695","url_start_via")|-- 
333774 | No Routing|  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=19.63987943424514,-155.99697592445975&loc=21.392978024547638,-157.74183787845203","url_start_via")|-- 
334075 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334076 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334097 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334098 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334329 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334330 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=55.86647,-4.256538&loc=42.34994,-71.06644","url_start_via")|-- 
334341 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334342 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334353 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
334354 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=43.73841760000001,7.424615799999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.73841760000001,7.424615799999999&loc=45.4654219,9.1859243","url_via_end")
336017 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.3597807,-71.0936091&loc=42.3715007,-71.1121371&loc=41.3110956952136,-72.9249102150372","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.3597807,-71.0936091&loc=42.3715007,-71.1121371","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.3715007,-71.1121371&loc=41.3110956952136,-72.9249102150372","url_via_end")
335156 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.41017,-70.55817&loc=43.63319,-70.18565","url_start_via")|-- 
336149 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.60024,-121.8947&loc=-28.03,153.43&loc=36.2707,-121.8085","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.60024,-121.8947&loc=-28.03,153.43","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-28.03,153.43&loc=36.2707,-121.8085","url_via_end")
336180 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.9642,-122.0186&loc=36.9642,-122.0186&loc=-28.03,153.43","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.9642,-122.0186&loc=36.9642,-122.0186","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.9642,-122.0186&loc=-28.03,153.43","url_via_end")
336842 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.04823,-118.2483&loc=34.41685,-119.6955","url_start_via")|-- 
336843 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.04823,-118.2483&loc=34.41685,-119.6955","url_start_via")|-- 
336844 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.04823,-118.2483&loc=34.41685,-119.6955","url_start_via")|-- 
336845 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.04823,-118.2483&loc=34.4208,-119.6982","url_start_via")|-- 
336846 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.504165,-118.61597&loc=34.13610070000001,-118.3519973&loc=34.105233,-118.348941","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.504165,-118.61597&loc=34.13610070000001,-118.3519973","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.13610070000001,-118.3519973&loc=34.105233,-118.348941","url_via_end")
337167 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.7945,-117.0431&loc=,&loc=,","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.7945,-117.0431&loc=,","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=,&loc=,","url_via_end")
336018 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.3715007,-71.1121371&loc=41.3110956952136,-72.9249102150372&loc=42.3497046,-71.0999554","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.3715007,-71.1121371&loc=41.3110956952136,-72.9249102150372","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3110956952136,-72.9249102150372&loc=42.3497046,-71.0999554","url_via_end")
337178 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.7945,-117.0431&loc=,&loc=,","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.7945,-117.0431&loc=,","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=,&loc=,","url_via_end")
336621 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=37.746036,-119.53294&loc=1.263304,103.861&loc=37.62131,-122.379","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=37.746036,-119.53294&loc=1.263304,103.861","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=1.263304,103.861&loc=37.62131,-122.379","url_via_end")
337519 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_via_end")
337521 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_via_end")
337522 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_via_end")
337523 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=56.12379,-3.947428&loc=42.1357714,-87.7523332","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.1357714,-87.7523332&loc=56.81981700000001,-5.105218","url_via_end")
338394 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_via_end")
337520 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=44.3106,-69.7795&loc=44.2705101737955,-71.3033189415489&loc=43.6349264360601,-71.4016838839175","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=44.3106,-69.7795&loc=44.2705101737955,-71.3033189415489","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=44.2705101737955,-71.3033189415489&loc=43.6349264360601,-71.4016838839175","url_via_end")
338416 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_via_end")
338417 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82648345078439,-71.50071218503184&loc=43.16,-73.07","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82648345078439,-71.50071218503184","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.82648345078439,-71.50071218503184&loc=43.16,-73.07","url_via_end")
338418 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82509784725582,-71.50176302375893&loc=43.16,-73.07","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82509784725582,-71.50176302375893","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.82509784725582,-71.50176302375893&loc=43.16,-73.07","url_via_end")
338419 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_via_end")
338430 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.48875,-2.474021&loc=40.779,-111.9326","url_start_via")|-- 
338441 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.48875,-2.474021&loc=40.779,-111.9326","url_start_via")|-- 
338442 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=44.45861,-110.8292&loc=51.48875,-2.474021","url_start_via")|-- 
338663 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.49957,-0.135713&loc=51.49957,-0.135713","url_start_via")|-- 
338395 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.8308,-71.4917&loc=42.82597229038004,-71.50033560413183","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.82597229038004,-71.50033560413183&loc=43.16,-73.07","url_via_end")
338664 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.49957,-0.135713&loc=51.49957,-0.135713","url_start_via")|-- 
338735 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.49957,-0.135713&loc=51.49957,-0.135713","url_start_via")|-- 
338786 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=51.49957,-0.135713&loc=51.49957,-0.135713","url_start_via")|-- 
339067 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=44.88644,-93.14457&loc=44.74571,-0.0657687","url_start_via")|-- 
339092 | |  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.7384176,7.4246158&loc=45.4654219,9.1859243&loc=52.1561113,5.3878266","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.7384176,7.4246158&loc=45.4654219,9.1859243","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.4654219,9.1859243&loc=52.1561113,5.3878266","url_via_end")
339089 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=48.856614,2.3522219&loc=50.8503396,4.3517103","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=48.856614,2.3522219","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.856614,2.3522219&loc=50.8503396,4.3517103","url_via_end")
339494 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=47.90584,-122.2493&loc=47.66671,-122.3981","url_start_via")|-- 
339091 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=40.4167754,-3.7037902&loc=52.1561113,5.3878266","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=40.4167754,-3.7037902","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=40.4167754,-3.7037902&loc=52.1561113,5.3878266","url_via_end")
339090 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=52.1561113,5.3878266","url_start_via")|-- 
340336 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382&loc=47.80949,13.05501","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.20818,16.37382&loc=47.80949,13.05501","url_via_end")
340868 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=34.04314,-118.4668&loc=-27.47,153.03","url_start_via")|-- 
340335 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382&loc=47.80949,13.05501","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.20818,16.37382&loc=47.80949,13.05501","url_via_end")
340939 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.75486799999999,-105.0428269","url_start_via")|-- 
340960 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.75486799999999,-105.0428269","url_start_via")|-- 
340961 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.75486799999999,-105.0428269","url_start_via")|-- 
339088 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=41.3850639,2.1734035&loc=52.1561113,5.387826599999999","url_start_via")|-- 
341004 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.75486799999999,-105.0428269","url_start_via")|-- 
341003 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382&loc=47.80949,13.05501","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.20818,16.37382&loc=47.80949,13.05501","url_via_end")
341005 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.75486799999999,-105.0428269","url_start_via")|-- 
341026 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.7853319,-105.043045","url_start_via")|-- 
341027 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.856096,-104.673738&loc=39.7853319,-105.043045","url_start_via")|-- 
340337 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382&loc=47.80949,13.05501","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.20818,16.37382&loc=47.80949,13.05501","url_via_end")
341671 | No Routing|  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=39.7853319,-105.043045&loc=,","url_start_via")|-- 
342582 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-26.13653,27.97058&loc=40.66427,-73.9385&loc=-26.10948,28.05288","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-26.13653,27.97058&loc=40.66427,-73.9385","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=40.66427,-73.9385&loc=-26.10948,28.05288","url_via_end")
342583 | No Routing|  No Routing | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-26.13653,27.97058&loc=40.66427,-73.9385&loc=-26.10948,28.05288","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=-26.13653,27.97058&loc=40.66427,-73.9385","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=40.66427,-73.9385&loc=-26.10948,28.05288","url_via_end")
341002 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382&loc=47.80949,13.05501","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=31.95658,35.94569&loc=48.20818,16.37382","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=48.20818,16.37382&loc=47.80949,13.05501","url_via_end")
341149 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.55084,-116.7003&loc=45.49844,-115.4716&loc=39.09076,-111.5526","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.55084,-116.7003&loc=45.49844,-115.4716","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.49844,-115.4716&loc=39.09076,-111.5526","url_via_end")
342974 | No Routing|  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.7837244,-77.0799189&loc=,","url_start_via")|-- 
339093 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=52.1561113,5.3878266&loc=45.159444,29.652778","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=52.1561113,5.3878266","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=52.1561113,5.3878266&loc=45.159444,29.652778","url_via_end")
344656 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=45.1758459,29.3014795&loc=52.1561113,5.3878266","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=45.1758459,29.3014795","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.1758459,29.3014795&loc=52.1561113,5.3878266","url_via_end")
344669 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=43.8198,28.5788&loc=52.1561113,5.3878266","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=43.8198,28.5788","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.8198,28.5788&loc=52.1561113,5.3878266","url_via_end")
341150 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.55084,-116.7003&loc=45.49844,-115.4716&loc=39.09076,-111.5526","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=38.55084,-116.7003&loc=45.49844,-115.4716","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.49844,-115.4716&loc=39.09076,-111.5526","url_via_end")
344657 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=45.1758459,29.3014795&loc=52.1561113,5.3878266","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=45.1758459,29.3014795","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.1758459,29.3014795&loc=52.1561113,5.3878266","url_via_end")
344791 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.05641,-112.1164&loc=33.72301,-117.7489","url_start_via")|-- 
344670 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=43.8198,28.5788&loc=52.1561113,5.3878266","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=43.8198,28.5788","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.8198,28.5788&loc=52.1561113,5.3878266","url_via_end")
344792 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.05641,-112.1164&loc=33.72301,-117.7489","url_start_via")|-- 
344873 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.05641,-112.1164&loc=33.72301,-117.7489","url_start_via")|-- 
344884 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.05641,-112.1164&loc=33.72301,-117.7489","url_start_via")|-- 
344885 | |  No Routing |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=54.9917,-7.289005&loc=34.01939,-118.4108","url_start_via")|-- 
344886 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=36.05641,-112.1164&loc=33.72301,-117.7489","url_start_via")|-- 
344986 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=32.71063,-97.352&loc=33.72301,-117.7489","url_start_via")|-- 
344658 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=45.1758459,29.3014795&loc=52.1561113,5.3878266","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=42.6951525,27.7104213&loc=45.1758459,29.3014795","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.1758459,29.3014795&loc=52.1561113,5.3878266","url_via_end")
342975 | |  |-- | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=49.2827291,-123.1207375","url_start_via")|-- 
344998 | |  | =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=45.4215296,-75.69719309999999&loc=45.5016889,-73.567256","url_start_via_end")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=43.653226,-79.3831843&loc=45.4215296,-75.69719309999999","url_start_via")| =HYPERLINK("http://map.project-osrm.org/?hl=en&loc=45.4215296,-75.69719309999999&loc=45.5016889,-73.567256","url_via_end")
